Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      65/67          void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [122]
[108]    0.0    0.00    0.00      67         std::__cxx11::list<Point*, std::allocator<Point*> >::list() [108]
                0.00    0.00      67/67          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base() [107]
-----------------------------------------------
                0.00    0.00      67/67          std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl() [106]
[109]    0.0    0.00    0.00      67         std::__detail::_List_node_header::_List_node_header() [109]
                0.00    0.00      67/68          std::__detail::_List_node_header::_M_init() [103]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_List_node_header::_List_node_header(std::__detail::_List_node_header&&) [125]
[110]    0.0    0.00    0.00       3         std::__detail::_List_node_header::_M_base() [110]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [118]
                0.00    0.00       1/2           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [117]
[111]    0.0    0.00    0.00       2         std::remove_reference<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) [111]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[112]    0.0    0.00    0.00       1         convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
                0.00    0.00   79588/574048      Point::getX() const [9]
                0.00    0.00   79588/613850      Point::getY() const [8]
                0.00    0.00   19995/19996       std::__cxx11::list<Point*, std::allocator<Point*> >::size() const [54]
                0.00    0.00   19897/19898       std::__cxx11::list<Point*, std::allocator<Point*> >::back() [58]
                0.00    0.00   19897/19897       std::__cxx11::list<Point*, std::allocator<Point*> >::rbegin() [63]
                0.00    0.00   19897/19897       std::reverse_iterator<std::_List_iterator<Point*> > std::next<std::reverse_iterator<std::_List_iterator<Point*> > >(std::reverse_iterator<std::_List_iterator<Point*> >, std::iterator_traits<std::reverse_iterator<std::_List_iterator<Point*> > >::difference_type) [65]
                0.00    0.00   19897/19897       std::reverse_iterator<std::_List_iterator<Point*> >::operator*() const [59]
                0.00    0.00   10001/326935      std::_List_iterator<Point*>::operator*() const [13]
                0.00    0.00   10001/302080      std::operator!=(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&) [14]
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point* const&) [91]
                0.00    0.00   10000/163576      std::_List_iterator<Point*>::operator++() [17]
                0.00    0.00    9994/9994        std::__cxx11::list<Point*, std::allocator<Point*> >::pop_back() [96]
                0.00    0.00       2/89828       std::__cxx11::list<Point*, std::allocator<Point*> >::end() [21]
                0.00    0.00       2/40021       std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [27]
                0.00    0.00       1/1           std::_List_iterator<Point*> std::min_element<std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [126]
                0.00    0.00       1/1           Point::Point(Point const&) [115]
                0.00    0.00       1/1           void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [122]
                0.00    0.00       1/67          std::__cxx11::list<Point*, std::allocator<Point*> >::list() [108]
                0.00    0.00       1/1           std::__cxx11::list<Point*, std::allocator<Point*> >::list(std::__cxx11::list<Point*, std::allocator<Point*> >&&) [124]
                0.00    0.00       1/10001       Point::~Point() [78]
                0.00    0.00       1/68          std::__cxx11::list<Point*, std::allocator<Point*> >::~list() [102]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[113]    0.0    0.00    0.00       1         polygonArea(std::__cxx11::list<Point*, std::allocator<Point*> >&) [113]
                0.00    0.00      12/574048      Point::getX() const [9]
                0.00    0.00      12/613850      Point::getY() const [8]
                0.00    0.00      10/326935      std::_List_iterator<Point*>::operator*() const [13]
                0.00    0.00      10/163576      std::_List_iterator<Point*>::operator++() [17]
                0.00    0.00       6/89828       std::__cxx11::list<Point*, std::allocator<Point*> >::end() [21]
                0.00    0.00       6/302080      std::operator!=(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&) [14]
                0.00    0.00       1/40021       std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [27]
                0.00    0.00       1/1           std::_List_iterator<Point*> std::next<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::iterator_traits<std::_List_iterator<Point*> >::difference_type) [129]
                0.00    0.00       1/19996       std::__cxx11::list<Point*, std::allocator<Point*> >::size() const [54]
                0.00    0.00       1/1           std::__cxx11::list<Point*, std::allocator<Point*> >::front() [123]
                0.00    0.00       1/19898       std::__cxx11::list<Point*, std::allocator<Point*> >::back() [58]
                0.00    0.00       1/1           std::abs(float) [128]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z12comparePolarP5PointS0_RS_ [133]
[114]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [114]
-----------------------------------------------
                0.00    0.00       1/1           convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
[115]    0.0    0.00    0.00       1         Point::Point(Point const&) [115]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<Point*> >::allocator(std::allocator<std::_List_node<Point*> > const&) [119]
[116]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<Point*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<Point*> > const&) [116]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [118]
[117]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [117]
                0.00    0.00       1/2           std::remove_reference<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) [111]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_iterator<Point*> std::min_element<std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [126]
[118]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [118]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [117]
                0.00    0.00       1/2           std::remove_reference<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) [111]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl(std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl&&) [120]
[119]    0.0    0.00    0.00       1         std::allocator<std::_List_node<Point*> >::allocator(std::allocator<std::_List_node<Point*> > const&) [119]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<Point*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<Point*> > const&) [116]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base(std::__cxx11::_List_base<Point*, std::allocator<Point*> >&&) [121]
[120]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl(std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl&&) [120]
                0.00    0.00       1/1           std::allocator<std::_List_node<Point*> >::allocator(std::allocator<std::_List_node<Point*> > const&) [119]
                0.00    0.00       1/1           std::__detail::_List_node_header::_List_node_header(std::__detail::_List_node_header&&) [125]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<Point*, std::allocator<Point*> >::list(std::__cxx11::list<Point*, std::allocator<Point*> >&&) [124]
[121]    0.0    0.00    0.00       1         std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base(std::__cxx11::_List_base<Point*, std::allocator<Point*> >&&) [121]
                0.00    0.00       1/1           std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl(std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl&&) [120]
-----------------------------------------------
                0.00    0.00       1/1           convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
[122]    0.0    0.00    0.00       1         void std::__cxx11::list<Point*, std::allocator<Point*> >::sort<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [122]
                0.00    0.00   29981/29981       std::__cxx11::list<Point*, std::allocator<Point*> >::empty() const [33]
                0.00    0.00   20000/40021       std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [27]
                0.00    0.00   20000/50016       std::_List_const_iterator<Point*>::_List_const_iterator(std::_List_iterator<Point*> const&) [25]
                0.00    0.00   19996/19996       std::__cxx11::list<Point*, std::allocator<Point*> >::swap(std::__cxx11::list<Point*, std::allocator<Point*> >&) [55]
                0.00    0.00   10008/10008       void std::__cxx11::list<Point*, std::allocator<Point*> >::merge<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::__cxx11::list<Point*, std::allocator<Point*> >&, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [73]
                0.00    0.00   10000/10000       std::__cxx11::list<Point*, std::allocator<Point*> >::splice(std::_List_const_iterator<Point*>, std::__cxx11::list<Point*, std::allocator<Point*> >&, std::_List_const_iterator<Point*>) [87]
                0.00    0.00      65/67          std::__cxx11::list<Point*, std::allocator<Point*> >::list() [108]
                0.00    0.00      65/68          std::__cxx11::list<Point*, std::allocator<Point*> >::~list() [102]
-----------------------------------------------
                0.00    0.00       1/1           polygonArea(std::__cxx11::list<Point*, std::allocator<Point*> >&) [113]
[123]    0.0    0.00    0.00       1         std::__cxx11::list<Point*, std::allocator<Point*> >::front() [123]
                0.00    0.00       1/40021       std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [27]
                0.00    0.00       1/326935      std::_List_iterator<Point*>::operator*() const [13]
-----------------------------------------------
                0.00    0.00       1/1           convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
[124]    0.0    0.00    0.00       1         std::__cxx11::list<Point*, std::allocator<Point*> >::list(std::__cxx11::list<Point*, std::allocator<Point*> >&&) [124]
                0.00    0.00       1/1           std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_base(std::__cxx11::_List_base<Point*, std::allocator<Point*> >&&) [121]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl(std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl&&) [120]
[125]    0.0    0.00    0.00       1         std::__detail::_List_node_header::_List_node_header(std::__detail::_List_node_header&&) [125]
                0.00    0.00       3/3           std::__detail::_List_node_header::_M_base() [110]
                0.00    0.00       1/68          std::__detail::_List_node_header::_M_init() [103]
-----------------------------------------------
                0.00    0.00       1/1           convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [112]
[126]    0.0    0.00    0.00       1         std::_List_iterator<Point*> std::min_element<std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [126]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [118]
                0.00    0.00       1/1           std::_List_iterator<Point*> std::__min_element<std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_iterator<Point*> std::min_element<std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [126]
[127]    0.0    0.00    0.00       1         std::_List_iterator<Point*> std::__min_element<std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [127]
                0.00    0.00   10000/163576      std::_List_iterator<Point*>::operator++() [17]
                0.00    0.00   10000/302080      std::operator!=(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&) [14]
                0.00    0.00    9999/9999        bool __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::operator()<std::_List_iterator<Point*>, std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>) [93]
                0.00    0.00       1/1           std::operator==(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&) [132]
-----------------------------------------------
                0.00    0.00       1/1           polygonArea(std::__cxx11::list<Point*, std::allocator<Point*> >&) [113]
[128]    0.0    0.00    0.00       1         std::abs(float) [128]
-----------------------------------------------
                0.00    0.00       1/1           polygonArea(std::__cxx11::list<Point*, std::allocator<Point*> >&) [113]
[129]    0.0    0.00    0.00       1         std::_List_iterator<Point*> std::next<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::iterator_traits<std::_List_iterator<Point*> >::difference_type) [129]
                0.00    0.00       1/1           void std::advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_iterator<Point*> std::next<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::iterator_traits<std::_List_iterator<Point*> >::difference_type) [129]
[130]    0.0    0.00    0.00       1         void std::advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long) [130]
                0.00    0.00       1/10009       std::iterator_traits<std::_List_iterator<Point*> >::iterator_category std::__iterator_category<std::_List_iterator<Point*> >(std::_List_iterator<Point*> const&) [68]
                0.00    0.00       1/1           void std::__advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long, std::bidirectional_iterator_tag) [131]
-----------------------------------------------
                0.00    0.00       1/1           void std::advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long) [130]
[131]    0.0    0.00    0.00       1         void std::__advance<std::_List_iterator<Point*>, long>(std::_List_iterator<Point*>&, long, std::bidirectional_iterator_tag) [131]
                0.00    0.00       1/163576      std::_List_iterator<Point*>::operator++() [17]
-----------------------------------------------
                0.00    0.00       1/1           std::_List_iterator<Point*> std::__min_element<std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) [127]
[132]    0.0    0.00    0.00       1         std::operator==(std::_List_iterator<Point*> const&, std::_List_iterator<Point*> const&) [132]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [112] convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&) [45] std::allocator_traits<std::allocator<std::_List_node<Point*> > >::deallocate(std::allocator<std::_List_node<Point*> >&, std::_List_node<Point*>*, unsigned long) [88] void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point* const&>(std::_List_iterator<Point*>, Point* const&)
 [113] polygonArea(std::__cxx11::list<Point*, std::allocator<Point*> >&) [46] void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::destroy<Point*>(std::allocator<std::_List_node<Point*> >&, Point**) [89] void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&)
  [18] comparePolar(Point*, Point*, Point&) [47] std::allocator_traits<std::allocator<std::_List_node<Point*> > >::allocate(std::allocator<std::_List_node<Point*> >&, unsigned long) [90] std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&)
 [114] __static_initialization_and_destruction_0(int, int) (Q1_list.cpp) [82] void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point* const&>(std::allocator<std::_List_node<Point*> >&, Point**, Point* const&) [91] std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point* const&)
  [79] Point::Point(float, float) [83] void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point*>(std::allocator<std::_List_node<Point*> >&, Point**, Point*&&) [124] std::__cxx11::list<Point*, std::allocator<Point*> >::list(std::__cxx11::list<Point*, std::allocator<Point*> >&&)
 [115] Point::Point(Point const&) [60] std::reverse_iterator<std::_List_iterator<Point*> >::reverse_iterator(std::reverse_iterator<std::_List_iterator<Point*> > const&) [108] std::__cxx11::list<Point*, std::allocator<Point*> >::list()
  [78] Point::~Point()        [61] std::reverse_iterator<std::_List_iterator<Point*> >::reverse_iterator(std::_List_iterator<Point*>) [102] std::__cxx11::list<Point*, std::allocator<Point*> >::~list()
  [38] __gnu_cxx::new_allocator<std::_List_node<Point*> >::deallocate(std::_List_node<Point*>*, unsigned long) [62] std::reverse_iterator<std::_List_iterator<Point*> >::operator++() [110] std::__detail::_List_node_header::_M_base()
  [39] void __gnu_cxx::new_allocator<std::_List_node<Point*> >::destroy<Point*>(Point**) [25] std::_List_const_iterator<Point*>::_List_const_iterator(std::_List_iterator<Point*> const&) [103] std::__detail::_List_node_header::_M_init()
  [40] __gnu_cxx::new_allocator<std::_List_node<Point*> >::allocate(unsigned long, void const*) [69] std::_List_const_iterator<Point*>::operator++() [125] std::__detail::_List_node_header::_List_node_header(std::__detail::_List_node_header&&)
  [80] void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point* const&>(Point**, Point* const&) [120] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl(std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl&&) [109] std::__detail::_List_node_header::_List_node_header()
  [81] void __gnu_cxx::new_allocator<std::_List_node<Point*> >::construct<Point*, Point*>(Point**, Point*&&) [106] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::_List_impl() [74] long std::__distance<Point*>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, std::input_iterator_tag)
 [104] __gnu_cxx::new_allocator<std::_List_node<Point*> >::new_allocator() [99] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_List_impl::~_List_impl() [75] long std::__distance<Point*>(std::_List_const_iterator<Point*>, std::_List_const_iterator<Point*>, std::input_iterator_tag)
 [116] __gnu_cxx::new_allocator<std::_List_node<Point*> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<Point*> > const&) [57] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_dec_size(unsigned long) [36] std::__cxx11::list<Point*, std::allocator<Point*> >* std::__addressof<std::__cxx11::list<Point*, std::allocator<Point*> > >(std::__cxx11::list<Point*, std::allocator<Point*> >&)
  [97] __gnu_cxx::new_allocator<std::_List_node<Point*> >::~new_allocator() [48] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_node() [50] std::allocator<std::_List_node<Point*> >* std::__addressof<std::allocator<std::_List_node<Point*> > >(std::allocator<std::_List_node<Point*> >&)
  [52] __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<Point*> >, std::_List_node<Point*> >::_S_on_swap(std::allocator<std::_List_node<Point*> >&, std::allocator<std::_List_node<Point*> >&) [28] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_inc_size(unsigned long) [126] std::_List_iterator<Point*> std::min_element<std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_List_iterator<Point*>, std::_List_iterator<Point*>, convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) (stl_algo.h)
  [10] __gnu_cxx::__aligned_membuf<Point*>::_M_ptr() [49] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_put_node(std::_List_node<Point*>*) [127] std::_List_iterator<Point*> std::__min_element<std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_List_iterator<Point*>, std::_List_iterator<Point*>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) (stl_algo.h)
  [11] __gnu_cxx::__aligned_membuf<Point*>::_M_addr() [26] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_set_size(unsigned long) [56] void std::__alloc_on_swap<std::allocator<std::_List_node<Point*> > >(std::allocator<std::_List_node<Point*> >&, std::allocator<std::_List_node<Point*> >&)
 [117] __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::__cxx11::list<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) (predefined_ops.h) [20] std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_Node_allocator() [68] std::iterator_traits<std::_List_iterator<Point*> >::iterator_category std::__iterator_category<std::_List_iterator<Point*> >(std::_List_iterator<Point*> const&)
