Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/3           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base() [127]
[119]    0.0    0.00    0.00       3         std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
                0.00    0.00       6/71759       std::__deque_buf_size(unsigned long) [36]
                0.00    0.00       6/3678        std::_Deque_iterator<Point*, Point*&, Point**>::_M_set_node(Point***) [71]
                0.00    0.00       3/8           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [104]
                0.00    0.00       3/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [99]
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::_M_create_nodes(Point***, Point***) [117]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<Point*, std::allocator<Point*> >::~deque() [122]
[120]    0.0    0.00    0.00       3         std::_Deque_base<Point*, std::allocator<Point*> >::~_Deque_base() [120]
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::_M_destroy_nodes(Point***, Point***) [118]
                0.00    0.00       3/8           std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [100]
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::~_Deque_impl() [116]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<Point*, std::allocator<Point*> >::~deque() [122]
[121]    0.0    0.00    0.00       3         std::deque<Point*, std::allocator<Point*> >::_M_destroy_data(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::allocator<Point*> const&) [121]
-----------------------------------------------
                0.00    0.00       1/3           convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.00    0.00       2/3           main [1]
[122]    0.0    0.00    0.00       3         std::deque<Point*, std::allocator<Point*> >::~deque() [122]
                0.00    0.00       3/9996        std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [67]
                0.00    0.00       3/29899       std::deque<Point*, std::allocator<Point*> >::end() [43]
                0.00    0.00       3/7           std::deque<Point*, std::allocator<Point*> >::begin() [105]
                0.00    0.00       3/3           std::deque<Point*, std::allocator<Point*> >::_M_destroy_data(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::allocator<Point*> const&) [121]
                0.00    0.00       3/3           std::_Deque_base<Point*, std::allocator<Point*> >::~_Deque_base() [120]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&, std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [147]
[123]    0.0    0.00    0.00       3         std::remove_reference<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [123]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Point*>::allocator() [125]
[124]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Point*>::new_allocator() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl() [126]
[125]    0.0    0.00    0.00       2         std::allocator<Point*>::allocator() [125]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Point*>::new_allocator() [124]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base() [127]
[126]    0.0    0.00    0.00       2         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl() [126]
                0.00    0.00       2/2           std::allocator<Point*>::allocator() [125]
                0.00    0.00       2/4           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data() [113]
-----------------------------------------------
                0.00    0.00       2/2           std::deque<Point*, std::allocator<Point*> >::deque() [128]
[127]    0.0    0.00    0.00       2         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base() [127]
                0.00    0.00       2/2           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl() [126]
                0.00    0.00       2/3           std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
-----------------------------------------------
                0.00    0.00       1/2           convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
                0.00    0.00       1/2           main [1]
[128]    0.0    0.00    0.00       2         std::deque<Point*, std::allocator<Point*> >::deque() [128]
                0.00    0.00       2/2           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base() [127]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base(std::_Deque_base<Point*, std::allocator<Point*> >&&) [143]
                0.00    0.00       1/2           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl(std::allocator<Point*>&&) [139]
[129]    0.0    0.00    0.00       2         std::remove_reference<std::allocator<Point*>&>::type&& std::move<std::allocator<Point*>&>(std::allocator<Point*>&) [129]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [137]
                0.00    0.00       1/2           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [135]
[130]    0.0    0.00    0.00       2         std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) [130]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z12comparePolarP5PointS0_RS_ [148]
[131]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [131]
-----------------------------------------------
                0.00    0.00       1/1           convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
[132]    0.0    0.00    0.00       1         Point::Point(Point const&) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<Point*>::allocator(std::allocator<Point*> const&) [138]
[133]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<Point*>::new_allocator(__gnu_cxx::new_allocator<Point*> const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [136]
[134]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [134]
                0.00    0.00       1/10001       std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&) [55]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [137]
[135]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [135]
                0.00    0.00       1/2           std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) [130]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [6]
[136]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [136]
                0.00    0.00       1/10001       std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}&) [55]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_iterator<Point*, Point*&, Point**> std::min_element<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [20]
[137]    0.0    0.00    0.00       1         __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> __gnu_cxx::__ops::__iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [137]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>::_Iter_comp_iter(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) [135]
                0.00    0.00       1/2           std::remove_reference<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>::type&& std::move<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&>(convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}&) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl(std::allocator<Point*>&&) [139]
[138]    0.0    0.00    0.00       1         std::allocator<Point*>::allocator(std::allocator<Point*> const&) [138]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Point*>::new_allocator(__gnu_cxx::new_allocator<Point*> const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base(std::_Deque_base<Point*, std::allocator<Point*> >&&) [143]
[139]    0.0    0.00    0.00       1         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl(std::allocator<Point*>&&) [139]
                0.00    0.00       1/2           std::remove_reference<std::allocator<Point*>&>::type&& std::move<std::allocator<Point*>&>(std::allocator<Point*>&) [129]
                0.00    0.00       1/1           std::allocator<Point*>::allocator(std::allocator<Point*> const&) [138]
                0.00    0.00       1/4           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data() [113]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base(std::_Deque_base<Point*, std::allocator<Point*> >&&) [143]
[140]    0.0    0.00    0.00       1         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_M_swap_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [140]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&, std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [147]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&, std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [147]
[141]    0.0    0.00    0.00       1         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&&) [141]
                0.00    0.00       1/4           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data() [113]
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data const&) [142]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&&) [141]
[142]    0.0    0.00    0.00       1         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data const&) [142]
                0.00    0.00       2/427919      std::_Deque_iterator<Point*, Point*&, Point**>::_Deque_iterator(std::_Deque_iterator<Point*, Point*&, Point**> const&) [31]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<Point*, std::allocator<Point*> >::deque(std::deque<Point*, std::allocator<Point*> >&&) [144]
[143]    0.0    0.00    0.00       1         std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base(std::_Deque_base<Point*, std::allocator<Point*> >&&) [143]
                0.00    0.00       1/9996        std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [67]
                0.00    0.00       1/2           std::remove_reference<std::allocator<Point*>&>::type&& std::move<std::allocator<Point*>&>(std::allocator<Point*>&) [129]
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl::_Deque_impl(std::allocator<Point*>&&) [139]
                0.00    0.00       1/3           std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [119]
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_M_swap_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [140]
-----------------------------------------------
                0.00    0.00       1/1           convexHull(std::deque<Point*, std::allocator<Point*> >&) [3]
[144]    0.0    0.00    0.00       1         std::deque<Point*, std::allocator<Point*> >::deque(std::deque<Point*, std::allocator<Point*> >&&) [144]
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base(std::_Deque_base<Point*, std::allocator<Point*> >&&) [143]
-----------------------------------------------
                0.00    0.00       1/1           polygonArea(std::deque<Point*, std::allocator<Point*> >&) [22]
[145]    0.0    0.00    0.00       1         std::abs(float) [145]
-----------------------------------------------
                0.00    0.00       1/1           void std::__sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) [7]
[146]    0.0    0.00    0.00       1         std::__lg(long) [146]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_M_swap_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [140]
[147]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&, std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [147]
                0.00    0.00       3/3           std::remove_reference<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&>(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [123]
                0.00    0.00       1/1           std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&&) [141]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [3] convexHull(std::deque<Point*, std::allocator<Point*> >&) [99] std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_map(unsigned long) [53] std::deque<Point*, std::allocator<Point*> >::operator[](unsigned long)
  [22] polygonArea(std::deque<Point*, std::allocator<Point*> >&) [117] std::_Deque_base<Point*, std::allocator<Point*> >::_M_create_nodes(Point***, Point***) [20] std::_Deque_iterator<Point*, Point*&, Point**> std::min_element<std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}) (stl_algo.h)
   [4] comparePolar(Point*, Point*, Point&) [140] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_M_swap_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&) [95] Point*** std::__miter_base<Point***>(Point***)
 [131] __static_initialization_and_destruction_0(int, int) (Q1_deque.cpp) [141] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data&&) [94] Point*** std::__niter_base<Point***>(Point***)
  [56] Point::Point(float, float) [113] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data() [108] Point*** std::__niter_wrap<Point***>(Point*** const&, Point***)
 [132] Point::Point(Point const&) [142] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_impl_data const&) [109] Point*** std::__copy_move_a<false, Point***, Point***>(Point***, Point***, Point***)
  [54] Point::~Point()        [78] std::_Deque_base<Point*, std::allocator<Point*> >::_M_allocate_node() [21] std::_Deque_iterator<Point*, Point*&, Point**> std::__min_element<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#1}>) (stl_algo.h)
  [76] __gnu_cxx::new_allocator<Point*>::deallocate(Point**, unsigned long) [118] std::_Deque_base<Point*, std::allocator<Point*> >::_M_destroy_nodes(Point***, Point***) [110] Point*** std::__copy_move_a1<false, Point***, Point***>(Point***, Point***, Point***)
  [68] void __gnu_cxx::new_allocator<Point*>::destroy<Point*>(Point**) [100] std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_map(Point***, unsigned long) [111] Point*** std::__copy_move_a2<false, Point***, Point***>(Point***, Point***, Point***)
  [77] __gnu_cxx::new_allocator<Point*>::allocate(unsigned long, void const*) [119] std::_Deque_base<Point*, std::allocator<Point*> >::_M_initialize_map(unsigned long) [36] std::__deque_buf_size(unsigned long)
  [57] void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point* const&>(Point**, Point* const&) [79] std::_Deque_base<Point*, std::allocator<Point*> >::_M_deallocate_node(Point**) [17] void std::__insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
  [58] void __gnu_cxx::new_allocator<Point*>::construct<Point*, Point*>(Point**, Point*&&) [67] std::_Deque_base<Point*, std::allocator<Point*> >::_M_get_Tp_allocator() [10] void std::__introsort_loop<std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, long, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
 [133] __gnu_cxx::new_allocator<Point*>::new_allocator(__gnu_cxx::new_allocator<Point*> const&) [143] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base(std::_Deque_base<Point*, std::allocator<Point*> >&&) [11] std::_Deque_iterator<Point*, Point*&, Point**> std::__unguarded_partition<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
 [124] __gnu_cxx::new_allocator<Point*>::new_allocator() [127] std::_Deque_base<Point*, std::allocator<Point*> >::_Deque_base() [12] void std::__final_insertion_sort<std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}> >(std::_Deque_iterator<Point*, Point*&, Point**>, std::_Deque_iterator<Point*, Point*&, Point**>, __gnu_cxx::__ops::_Iter_comp_iter<convexHull(std::deque<Point*, std::allocator<Point*> >&)::{lambda(Point*, Point*)#2}>) (stl_algo.h)
